File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
e3973074-5d3e-48e4-8447-f8ebc008b12e	f887a847-86dc-41be-9b36-a9c0a2ca94c9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-HU-A4HB	TCGA-HU-A4HB-11A	Solid Tissue Normal
72847735-c5bf-4fcb-8c3d-a6cb26d5d824	39638c16-5549-4ac9-ac5e-1432fda93e45.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-VQ-A91U	TCGA-VQ-A91U-01A	Primary Tumor
d99b539b-d673-4ac5-9bef-f441b739441a	f280f479-39a1-4aa5-a574-5a5941313918.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-CG-4441	TCGA-CG-4441-01A	Primary Tumor
c4b77bd4-fae2-4cbd-8556-63823939c5f6	c84fcf80-2e54-4890-839e-ac187d38431f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-D7-A747	TCGA-D7-A747-01A	Primary Tumor
8be9c288-4e8a-45b2-80d9-00fe0439f782	e9eaff12-f225-499b-8b9c-fab6db23fdc6.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-A4J7	TCGA-BR-A4J7-01A	Primary Tumor
d6f1bec8-2387-436a-b219-10761c46ec88	94de0ec0-963e-484f-aae5-5cb3294b4f11.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-CD-8525	TCGA-CD-8525-01A	Primary Tumor
2d71c713-b01d-497c-b834-41c6464463f6	34686d7a-9491-43a0-b9e5-73431c1b6705.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-HU-A4H3	TCGA-HU-A4H3-01A	Primary Tumor
ef979a07-6db9-407a-bc9f-b6bb8b44ee29	7df1933f-5c06-4649-98f6-cfe22ab226de.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-HU-A4G2	TCGA-HU-A4G2-01A	Primary Tumor
326fcf4e-cfed-4dfd-9279-6e7b216e0d9a	0f7c9325-b017-4c2f-ba69-cbcf4d87d74c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-R5-A7O7	TCGA-R5-A7O7-01A	Primary Tumor
2aa1c46b-2145-4009-be34-0e93dbfd462e	26080a1b-d146-4ffb-9276-dbc2343b717f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-CG-4460	TCGA-CG-4460-01A	Primary Tumor
30f1f622-192d-4c3c-9d73-18fb9bd9b076	1f4688ec-fb79-4893-a4ff-acead4360293.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-D7-6520	TCGA-D7-6520-01A	Primary Tumor
2944bbd2-95c1-48b7-9d73-7ce7cc41148e	5c346e78-b718-45af-98ea-8355bcfb2fdf.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-VQ-A91A	TCGA-VQ-A91A-01A	Primary Tumor
