File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
93c44b9b-d9ab-4da2-810d-feb20fb2501c	03ee4136-3833-4eb0-99c4-375593740274.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-VQ-A922	TCGA-VQ-A922-01A	Primary Tumor
1d794245-de56-4eff-b38d-09752a9e31a3	e19e1701-6314-4665-898e-cae4dfb95f60.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-CG-4440	TCGA-CG-4440-01A	Primary Tumor
cf995a5f-d150-421a-a3b1-50c98547a8cd	76b2272a-fa8d-40c5-abab-62e08b7db889.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-CG-4443	TCGA-CG-4443-01A	Primary Tumor
20933e04-e7e7-4d10-a0de-e138ae46e7e1	c5019e6a-ffdb-4832-bc43-b0d798293a54.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-RD-A8N9	TCGA-RD-A8N9-01A	Primary Tumor
a9400414-2477-4ff7-9488-14eab85b5c3a	a9c069d1-534f-4cdb-82f8-fbbdd4ec891a.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-BR-7722	TCGA-BR-7722-01A	Primary Tumor
5f9ef818-459e-429a-99ba-91627de654b5	5a0a07c0-ca18-4fae-a1c9-3943ba8305c7.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-CG-4304	TCGA-CG-4304-01A	Primary Tumor
85398d71-5dcf-4d57-b322-7245c6b38546	c72bb67c-23d2-48a5-b3e9-6f90bf8b9441.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-CD-8532	TCGA-CD-8532-01A	Primary Tumor
b6f9a46a-f3fd-4878-92ac-e92731a731a2	50ec177c-44c2-40d0-8d4e-81bd381da609.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-CG-4300	TCGA-CG-4300-01A	Primary Tumor
40ff55f5-ded3-46f9-8a1f-5af4786c3943	b3383915-07ad-4720-8cb4-6be9524f367a.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-IN-7808	TCGA-IN-7808-01A	Primary Tumor
16599c94-4b16-4eff-b24d-9c2e5a04bbe7	f0bffdb7-debf-468d-8684-0ffb54624c58.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-CG-4442	TCGA-CG-4442-01A	Primary Tumor
ea866aec-4e8c-458e-b268-112fdc5ca61f	af1b90d4-0934-4c19-953d-f11f28c295db.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-ZA-A8F6	TCGA-ZA-A8F6-01A	Primary Tumor
67b7caf5-bd03-4234-a318-7947a52b4fb5	a05a3a66-aada-4922-85b6-a616e19bb358.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-VQ-A8PZ	TCGA-VQ-A8PZ-01A	Primary Tumor
bac6a11b-0eb2-40d1-8c6a-451ad08cb389	5421343c-e3f7-422d-96a6-20ceabcabd84.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-FP-8210	TCGA-FP-8210-01A	Primary Tumor
7fd1096c-1380-4fbc-a633-ab670cd42151	2403f278-ea01-40e4-a788-ab47e0fbc0a8.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-BR-7717	TCGA-BR-7717-01A	Primary Tumor
6dce0645-83de-4a77-9a44-3e4c63578c7c	b0784892-1deb-45b3-a308-8ac5028d29bf.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-BR-6706	TCGA-BR-6706-01A	Primary Tumor
943ef9a7-4961-4893-9465-5e44c538b82c	cd158dd7-7658-4cff-a978-da619f03ee98.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-VQ-A8PF	TCGA-VQ-A8PF-01A	Primary Tumor
09c5907c-01bb-4f4b-abe5-728440fde1de	c7f82f17-a346-49d4-9eb7-c60698bbaee4.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-BR-4255	TCGA-BR-4255-11A	Solid Tissue Normal
af2724d9-1f7b-4418-82ff-053604ab8a2e	c874ec2f-9eda-4a13-a75f-2ab1655fcda8.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-BR-4255	TCGA-BR-4255-01A	Primary Tumor
dfab14cc-fa18-480f-82b1-5fc98c543104	f22daa8d-9298-4c97-84c7-03723967d966.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-VQ-A94R	TCGA-VQ-A94R-01A	Primary Tumor
a9d7f1c7-5f5e-4104-b545-773298b53c0b	ecd8aec9-9ad3-46c6-872a-2a8335149f94.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-R5-A7ZF	TCGA-R5-A7ZF-01A	Primary Tumor
abeeb35a-ce77-480d-974f-e611cb97c0c0	12cf18c0-b7c7-4502-8644-c1913e86761b.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-HU-A4H8	TCGA-HU-A4H8-01A	Primary Tumor
33863a8a-6a3b-4dcf-9a9c-eb51eb43d906	ae24c30e-b4e9-4390-bf38-d04efcd2701c.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-BR-A44T	TCGA-BR-A44T-01A	Primary Tumor
b57d8455-9e1b-408a-a07f-5db4a6a52069	d4dcff65-36c0-484e-81ce-a9fc2f42fb56.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-BR-A4IY	TCGA-BR-A4IY-01A	Primary Tumor
326df145-4d4f-42ae-80b5-629c9e52ec9c	910c13f7-76a9-4d32-80b0-49fecd5abffc.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-BR-7901	TCGA-BR-7901-01A	Primary Tumor
45e90703-da6a-4f48-9f63-f12916cc90dd	b8b2b190-423a-4af5-90c4-6225e7656f3c.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-BR-6563	TCGA-BR-6563-01A	Primary Tumor
e4d60e8f-513c-48c7-ab62-1f6d8181cf5f	8fdddf2d-f2d8-4ecc-be52-c0fe472b3a7d.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-BR-8360	TCGA-BR-8360-01A	Primary Tumor
3f3b5283-4766-41c0-950f-74f383dfe6a8	b2fd2e0a-e4fd-4b55-8d02-12db786f7be7.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-BR-8380	TCGA-BR-8380-01A	Primary Tumor
71694a9b-871d-4aeb-84a3-24edf6388d58	bdfc3c8e-ce92-47b6-8166-6e746c3ed808.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-BR-7704	TCGA-BR-7704-01A	Primary Tumor
ae5d4b8f-4333-4609-9d22-3144a621fd59	9c0697eb-c9b4-4ee5-a137-15ea1391747e.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-BR-8285	TCGA-BR-8285-01A	Primary Tumor
6ff106c4-2161-471e-96c6-dca12fb7dd06	ebd8a216-beb7-4931-b51c-0e1b689f1386.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-CD-5804	TCGA-CD-5804-01A	Primary Tumor
a38cc610-5dc1-44b9-8c82-f83f8323e5e9	b9051340-a415-41be-b259-93cd36c03c65.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-VQ-A94U	TCGA-VQ-A94U-01A	Primary Tumor
bb09978f-763b-40d8-863d-d67caa61a405	8e2924a7-db25-46e8-b69e-d58a8de8f97c.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-VQ-A8P2	TCGA-VQ-A8P2-01A	Primary Tumor
